title,author,publisher,pubdate,detail_url,img_url,topic,price,sale_price,rating,desc,판매지수,pubdate,author
블루 록 32,"[국내도서] 블루 록 32 노무라 유스케 (지은이), 카네시로 무네유키 (원작)",학산문화사(만화),"2025년 6월 6,000 원 → 5,400원 ( 10% 할인),  마일리지 300 원 세일즈포인트 : 6,940",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=365818197,,인공지능,,5400.0,,,,2025-06-01,"[국내도서] 블루 록 32 노무라 유스케 (지은이), 카네시로 무네유키 (원작)"
설민석의 한국사 대모험 33,"설쌤 스티키 체크 리스트/설쌤 리무버블 스티커 2매 (2종 중 택1, 대상도서 1만 원 이상 구매 시) [국내도서] 설민석의 한국사 대모험 33 - 광해군 편 : 두 얼굴의 왕 ㅣ 설민석의 한국사 대모험 33 설민석 , 남이담 (지은이), 정현희 (그림), 강석화 (감수)",단꿈아이,"2025년 5월 14,000 원 → 12,600원 ( 10% 할인),  마일리지 700 원 10.0 ( 4 )",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=364706751,,인공지능,,12600.0,10.0,,,2025-05-01,"설쌤 스티키 체크 리스트/설쌤 리무버블 스티커 2매 (2종 중 택1, 대상도서 1만 원 이상 구매 시) [국내도서] 설민석의 한국사 대모험 33 - 광해군 편 : 두 얼굴의 왕 ㅣ 설민석의 한국사 대모험 33 설민석 , 남이담 (지은이), 정현희 (그림), 강석화 (감수)"
이처럼 사소한 것들,"화제의 책 + 알라딘 굿즈 (이벤트 도서 포함, 국내도서 3만5천원 이상) [국내도서] 이처럼 사소한 것들 클레어 키건 (지은이), 홍한별 (옮긴이)",다산책방,"2023년 11월 13,800 원 → 12,420원 ( 10% 할인),  마일리지 690 원 9.1 ( 220 )",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=329386807,,인공지능,,12420.0,9.1,,,2023-11-01,"화제의 책 + 알라딘 굿즈 (이벤트 도서 포함, 국내도서 3만5천원 이상) [국내도서] 이처럼 사소한 것들 클레어 키건 (지은이), 홍한별 (옮긴이)"
왓츠 유어 드림,"화제의 책 + 알라딘 굿즈 (이벤트 도서 포함, 국내도서 3만5천원 이상) [국내도서] 왓츠 유어 드림 - 인생을 뒤바꾸는 단 하나의 질문 사이먼 스큅 (지은이), 최인하 (옮긴이)",북파머스,"2025년 6월 22,000 원 → 19,800원 ( 10% 할인),  마일리지 1,100 원 10.0 ( 20 )",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=364723142,,인공지능,,19800.0,10.0,,,2025-06-01,"화제의 책 + 알라딘 굿즈 (이벤트 도서 포함, 국내도서 3만5천원 이상) [국내도서] 왓츠 유어 드림 - 인생을 뒤바꾸는 단 하나의 질문 사이먼 스큅 (지은이), 최인하 (옮긴이)"
일과 성공의 길을 묻다,"[국내도서] 일과 성공의 길을 묻다 - 경영의 신 마쓰시타 고노스케에게 마쓰시타 고노스케 (지은이), 김정환 (옮긴이), PHP 종합 연구소 (기획)",지니의서재,"2025년 6월 17,800 원 → 16,020원 ( 10% 할인),  마일리지 890 원 10.0 ( 1 )",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=365444335,,인공지능,,16020.0,10.0,,,2025-06-01,"[국내도서] 일과 성공의 길을 묻다 - 경영의 신 마쓰시타 고노스케에게 마쓰시타 고노스케 (지은이), 김정환 (옮긴이), PHP 종합 연구소 (기획)"
탁월하게 서글픈 자의식,캔뱃지 2종 세트 [국내도서] 탁월하게 서글픈 자의식 박참새 (지은이),마음산책,"2025년 6월 17,000 원 → 15,300원 ( 10% 할인),  마일리지 850 원 8.5 ( 4 )",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=365675511,,인공지능,,15300.0,8.5,,,2025-06-01,캔뱃지 2종 세트 [국내도서] 탁월하게 서글픈 자의식 박참새 (지은이)
나는 소망한다 내게 금지된 것을,"화제의 책 + 알라딘 굿즈 (이벤트 도서 포함, 국내도서 3만5천원 이상) [국내도서] 나는 소망한다 내게 금지된 것을 양귀자 (지은이)",쓰다,"2019년 4월 15,000 원 → 13,500원 ( 10% 할인),  마일리지 750 원 9.6 ( 61 )",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=189365205,,인공지능,,13500.0,9.6,,,2019-04-01,"화제의 책 + 알라딘 굿즈 (이벤트 도서 포함, 국내도서 3만5천원 이상) [국내도서] 나는 소망한다 내게 금지된 것을 양귀자 (지은이)"
아이들의 집,정보라 사인 자수 손수건 [국내도서] 아이들의 집 Choice 정보라 (지은이),열림원,"2025년 5월 17,000 원 → 15,300원 ( 10% 할인),  마일리지 850 원 9.8 ( 25 )",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=364872250,,인공지능,,15300.0,9.8,,,2025-05-01,정보라 사인 자수 손수건 [국내도서] 아이들의 집 Choice 정보라 (지은이)
읽으면서 바로 써먹는 어린이 초등 교과 어휘,"캐릭터 더블 키링(3종 중 택1, 대상도서 1권 이상) [국내도서] 읽으면서 바로 써먹는 어린이 초등 교과 어휘 ㅣ 맛있는 공부 67 한날 (지은이)",파란정원,"2025년 4월 13,000 원 → 11,700원 ( 10% 할인),  마일리지 650 원 9.7 ( 7 )",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=362495757,,인공지능,,11700.0,9.7,,,2025-04-01,"캐릭터 더블 키링(3종 중 택1, 대상도서 1권 이상) [국내도서] 읽으면서 바로 써먹는 어린이 초등 교과 어휘 ㅣ 맛있는 공부 67 한날 (지은이)"
우리 마을에는 100마리가 살아요,[국내도서] 우리 마을에는 100마리가 살아요 민키 (지은이),풀과바람(영교출판),"2025년 6월 17,000 원 → 15,300원 ( 10% 할인),  마일리지 850 원 세일즈포인트 : 5,620",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=364993958,,인공지능,,15300.0,,,,2025-06-01,[국내도서] 우리 마을에는 100마리가 살아요 민키 (지은이)
최애의 아이 16,"일러스트 아크릴 블록 (16권 또는 컬러링북 포함 만화 분야 1.5만원 이상 구매 시) [국내도서] 최애의 아이 16 - 완결 아카사카 아카 (지은이), 요코야리 멘고 (그림)",대원씨아이(만화),"2025년 5월 7,900 원 → 7,110원 ( 10% 할인),  마일리지 390 원 4.4 ( 9 )",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=364653990,,인공지능,,7110.0,4.4,,,2025-05-01,"일러스트 아크릴 블록 (16권 또는 컬러링북 포함 만화 분야 1.5만원 이상 구매 시) [국내도서] 최애의 아이 16 - 완결 아카사카 아카 (지은이), 요코야리 멘고 (그림)"
설민석의 세계사 대모험 25,"설쌤 스티키 체크 리스트/설쌤 리무버블 스티커 2매 (2종 중 택1, 대상도서 1만 원 이상 구매 시) [국내도서] 설민석의 세계사 대모험 25 - 멕시코 편 : 태양의 나라 ㅣ 설민석의 세계사 대모험 25 설민석 , 김정욱 (지은이), 박성일 (그림), 정혜주 (감수)",단꿈아이,"2025년 6월 15,000 원 → 13,500원 ( 10% 할인),  마일리지 750 원 10.0 ( 2 )",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=365950501,,인공지능,,13500.0,10.0,,,2025-06-01,"설쌤 스티키 체크 리스트/설쌤 리무버블 스티커 2매 (2종 중 택1, 대상도서 1만 원 이상 구매 시) [국내도서] 설민석의 세계사 대모험 25 - 멕시코 편 : 태양의 나라 ㅣ 설민석의 세계사 대모험 25 설민석 , 김정욱 (지은이), 박성일 (그림), 정혜주 (감수)"
죽은 자에게 입이 있다,"페이퍼 인센스 (도서 구매 시 선택) [국내도서] 죽은 자에게 입이 있다 다카노 가즈아키 (지은이), 박춘상 (옮긴이)",황금가지,"2025년 6월 17,000 원 → 15,300원 ( 10% 할인),  마일리지 850 원 10.0 ( 2 )",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=365829686,,인공지능,,15300.0,10.0,,,2025-06-01,"페이퍼 인센스 (도서 구매 시 선택) [국내도서] 죽은 자에게 입이 있다 다카노 가즈아키 (지은이), 박춘상 (옮긴이)"
그녀를 지키다,"B tv 이동진의 파이아키아 추천도서 + 알라딘 굿즈 (이벤트 도서 포함 국내서 2만원 이상) [국내도서] 그녀를 지키다 장바티스트 앙드레아 (지은이), 정혜용 (옮긴이)",열린책들,"2025년 3월 22,000 원 → 19,800원 ( 10% 할인),  마일리지 1,100 원 9.8 ( 105 )",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=360727651,,인공지능,,19800.0,9.8,,,2025-03-01,"B tv 이동진의 파이아키아 추천도서 + 알라딘 굿즈 (이벤트 도서 포함 국내서 2만원 이상) [국내도서] 그녀를 지키다 장바티스트 앙드레아 (지은이), 정혜용 (옮긴이)"
서랍에 저녁을 넣어 두었다,"금속 책갈피, 북슬리브 (한강 출간작 포함 국내도서 3만원 이상) [국내도서] 서랍에 저녁을 넣어 두었다 - 2024 노벨문학상 수상작가 ㅣ 문학과지성 시인선 438 Choice 한강 (지은이)",문학과지성사,"2013년 11월 12,000 원 → 10,800원 ( 10% 할인),  마일리지 600 원 8.9 ( 104 )",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=33355947,,인공지능,,10800.0,8.9,,,2013-11-01,"금속 책갈피, 북슬리브 (한강 출간작 포함 국내도서 3만원 이상) [국내도서] 서랍에 저녁을 넣어 두었다 - 2024 노벨문학상 수상작가 ㅣ 문학과지성 시인선 438 Choice 한강 (지은이)"
영어로 문장 만들기 훈련 1차 임계점,데스크 매트.북엔드.클립보드 등(공무원.자격증.외국어.컴퓨터 구매 금액별 사은품) [국내도서] 영어로 문장 만들기 훈련 1차 임계점 ㅣ 영어로 문장 만들기 훈련 유은하 (지은이),사람in,"2024년 7월 22,000 원 → 19,800원 ( 10% 할인),  마일리지 1,100 원 8.0 ( 9 )",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=342920949,,인공지능,,19800.0,8.0,,,2024-07-01,데스크 매트.북엔드.클립보드 등(공무원.자격증.외국어.컴퓨터 구매 금액별 사은품) [국내도서] 영어로 문장 만들기 훈련 1차 임계점 ㅣ 영어로 문장 만들기 훈련 유은하 (지은이)
싯다르타,"6월 특별 선물. 도시락 보냉가방 ·
여름 와플 담요 (이벤트 도서 포함 국내서·외서 5만원 이상) [국내도서] 싯다르타 ㅣ 민음사 세계문학전집 58 헤르만 헤세 (지은이), 박병덕 (옮긴이)",민음사,"2002년 1월 8,000 원 → 7,200원 ( 10% 할인),  마일리지 400 원 9.1 ( 142 )",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=329596,,인공지능,,7200.0,9.1,,,2002-01-01,"6월 특별 선물. 도시락 보냉가방 ·
여름 와플 담요 (이벤트 도서 포함 국내서·외서 5만원 이상) [국내도서] 싯다르타 ㅣ 민음사 세계문학전집 58 헤르만 헤세 (지은이), 박병덕 (옮긴이)"
궤도,"궤도 스텐 머그(대상도서 포함 소설/시/희곡 2만 원 이상 구매 시 선택) [국내도서] 궤도 - 2024 부커상 수상작 서맨사 하비 (지은이), 송예슬 (옮긴이)",서해문집,"2025년 6월 17,000 원 → 15,300원 ( 10% 할인),  마일리지 850 원 10.0 ( 1 )",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=365990683,,인공지능,,15300.0,10.0,,,2025-06-01,"궤도 스텐 머그(대상도서 포함 소설/시/희곡 2만 원 이상 구매 시 선택) [국내도서] 궤도 - 2024 부커상 수상작 서맨사 하비 (지은이), 송예슬 (옮긴이)"
데일 카네기 내면성장론,"6월 특별 선물. 도시락 보냉가방 ·
여름 와플 담요 (이벤트 도서 포함 국내서·외서 5만원 이상) [국내도서] 데일 카네기 내면성장론 ㅣ 데일 카네기 초판 완역본 시리즈 데일 카네기 (지은이), 이종인 (옮긴이)",현대지성,"2025년 6월 16,900 원 → 15,210원 ( 10% 할인),  마일리지 840 원 10.0 ( 9 )",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=364687453,,인공지능,,15210.0,10.0,,,2025-06-01,"6월 특별 선물. 도시락 보냉가방 ·
여름 와플 담요 (이벤트 도서 포함 국내서·외서 5만원 이상) [국내도서] 데일 카네기 내면성장론 ㅣ 데일 카네기 초판 완역본 시리즈 데일 카네기 (지은이), 이종인 (옮긴이)"
예수님의 육성 도마복음,[국내도서] 예수님의 육성 도마복음 김용옥 (지은이),통나무,"2025년 6월 27,000 원 → 24,300원 ( 10% 할인),  마일리지 1,350 원 10.0 ( 2 )",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=365839686,,인공지능,,24300.0,10.0,,,2025-06-01,[국내도서] 예수님의 육성 도마복음 김용옥 (지은이)
요리를 한다는 것,식당 네오 로고 키캡 키링 [국내도서] 요리를 한다는 것 최강록 (지은이),클,"2025년 6월 18,000 원 → 16,200원 ( 10% 할인),  마일리지 900 원 세일즈포인트 : 8,490",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=365686101,,인공지능,,16200.0,,,,2025-06-01,식당 네오 로고 키캡 키링 [국내도서] 요리를 한다는 것 최강록 (지은이)
에필로그는 다정하게 씁니다,[국내도서] 에필로그는 다정하게 씁니다 - 나의 안녕에 무심했던 날들에 보내는 첫 다정 김영숙 (지은이),브로북스,"2025년 5월 16,800 원 → 15,120원 ( 10% 할인),  마일리지 840 원 10.0 ( 3 )",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=365953848,,인공지능,,15120.0,10.0,,,2025-05-01,[국내도서] 에필로그는 다정하게 씁니다 - 나의 안녕에 무심했던 날들에 보내는 첫 다정 김영숙 (지은이)
"다시, 몸으로","화제의 책 + 알라딘 굿즈 (이벤트 도서 포함, 국내도서 3만5천원 이상) [국내도서] 다시, 몸으로 Choice 김초엽 , 저우원 , 김청귤 , 청징보 , 천선란 , 왕칸위 (지은이), 김이삭 (옮긴이)",래빗홀,"2025년 6월 17,500 원 → 15,750원 ( 10% 할인),  마일리지 870 원 9.5 ( 4 )",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=365892830,,인공지능,,15750.0,9.5,,,2025-06-01,"화제의 책 + 알라딘 굿즈 (이벤트 도서 포함, 국내도서 3만5천원 이상) [국내도서] 다시, 몸으로 Choice 김초엽 , 저우원 , 김청귤 , 청징보 , 천선란 , 왕칸위 (지은이), 김이삭 (옮긴이)"
어차피 울 거라면 사랑이 좋아 4 (더블특전판),[국내도서] 어차피 울 거라면 사랑이 좋아 4 (더블특전판) - 포토 프레임 카드 + PET스탠드 쿠사카 아키 (지은이),학산문화사(만화),"2025년 6월 6,000 원 → 5,400원 ( 10% 할인),  마일리지 300 원 10.0 ( 2 )",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=365667929,,인공지능,,5400.0,10.0,,,2025-06-01,[국내도서] 어차피 울 거라면 사랑이 좋아 4 (더블특전판) - 포토 프레임 카드 + PET스탠드 쿠사카 아키 (지은이)
길다 이야기,"[국내도서] 길다 이야기 주웰 고메즈 (지은이), 안현주 (옮긴이)",구픽,"2025년 6월 18,800 원 → 16,920원 ( 10% 할인),  마일리지 940 원 10.0 ( 1 )",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=363014567,,인공지능,,16920.0,10.0,,,2025-06-01,"[국내도서] 길다 이야기 주웰 고메즈 (지은이), 안현주 (옮긴이)"
"2025 큰별쌤 최태성의 별★별한국사 기출 500제 한국사능력검정시험 심화 (1, 2, 3급)","데스크 매트.북엔드.클립보드 등(공무원.자격증.외국어.컴퓨터 구매 금액별 사은품) [국내도서] 2025 큰별쌤 최태성의 별★별한국사 기출 500제 한국사능력검정시험 심화 (1, 2, 3급) - 2025 시험 대비, 72~63회 수록 ㅣ 큰별쌤 최태성의 별★별한국사 한국사능력검정시험 시리즈 최태성 (지은이)",이투스북,"2024년 12월 19,500 원 → 17,550원 ( 10% 할인),  마일리지 970 원 세일즈포인트 : 74,103",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=354080547,,인공지능,,17550.0,,,,2024-12-01,"데스크 매트.북엔드.클립보드 등(공무원.자격증.외국어.컴퓨터 구매 금액별 사은품) [국내도서] 2025 큰별쌤 최태성의 별★별한국사 기출 500제 한국사능력검정시험 심화 (1, 2, 3급) - 2025 시험 대비, 72~63회 수록 ㅣ 큰별쌤 최태성의 별★별한국사 한국사능력검정시험 시리즈 최태성 (지은이)"
일본어 무작정 따라하기 완전판,데스크 매트.북엔드.클립보드 등(공무원.자격증.외국어.컴퓨터 구매 금액별 사은품) [국내도서] 일본어 무작정 따라하기 완전판 ㅣ 무작정 따라하기 일본어 후지이 아사리 (지은이),길벗이지톡,"2022년 8월 26,000 원 → 23,400원 ( 10% 할인),  마일리지 1,300 원 9.8 ( 13 )",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=298773222,,인공지능,,23400.0,9.8,,,2022-08-01,데스크 매트.북엔드.클립보드 등(공무원.자격증.외국어.컴퓨터 구매 금액별 사은품) [국내도서] 일본어 무작정 따라하기 완전판 ㅣ 무작정 따라하기 일본어 후지이 아사리 (지은이)
우리는 왜 그토록 많은 연인이 필요했을까,이규리 친필 사인본 [국내도서] 우리는 왜 그토록 많은 연인이 필요했을까 ㅣ 문학동네 시인선 234 Choice 이규리 (지은이),문학동네,"2025년 6월 12,000 원 → 10,800원 ( 10% 할인),  마일리지 600 원 9.0 ( 2 )",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=365663576,,인공지능,,10800.0,9.0,,,2025-06-01,이규리 친필 사인본 [국내도서] 우리는 왜 그토록 많은 연인이 필요했을까 ㅣ 문학동네 시인선 234 Choice 이규리 (지은이)
5無 교회가 온다,"화제의 책 + 알라딘 굿즈 (이벤트 도서 포함, 국내도서 3만5천원 이상) [국내도서] 5無 교회가 온다 - 십자가 없는 MZ교회의 등장 황인권 (지은이)",ikp,"2025년 6월 19,800 원 → 17,820원 ( 10% 할인),  마일리지 990 원 10.0 ( 1 )",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=365406577,,인공지능,,17820.0,10.0,,,2025-06-01,"화제의 책 + 알라딘 굿즈 (이벤트 도서 포함, 국내도서 3만5천원 이상) [국내도서] 5無 교회가 온다 - 십자가 없는 MZ교회의 등장 황인권 (지은이)"
긴긴밤,"<긴긴밤> 데스크 매트(대상도서 1권 포함, 국내서 15,000원 이상 구매 시) [국내도서] 긴긴밤 - 제21회 문학동네어린이문학상 대상 수상작 ㅣ 보름달문고 83 Choice 루리 (지은이)",문학동네,"2021년 2월 12,500 원 → 11,250원 ( 10% 할인),  마일리지 620 원 9.6 ( 272 )",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=263027170,,인공지능,,11250.0,9.6,,,2021-02-01,"<긴긴밤> 데스크 매트(대상도서 1권 포함, 국내서 15,000원 이상 구매 시) [국내도서] 긴긴밤 - 제21회 문학동네어린이문학상 대상 수상작 ㅣ 보름달문고 83 Choice 루리 (지은이)"
진짜 쓰는 실무 엑셀,"데스크 매트.북엔드.클립보드 등(공무원.자격증.외국어.컴퓨터 구매 금액별 사은품) [국내도서] 진짜 쓰는 실무 엑셀 - 유튜브 대표 엑셀 채널, 오빠두가 알려 주는 엑셀 함수, 보고서 작성, 데이터 분석 노하우! ㅣ 진짜 쓰는 시리즈 오빠두(전진권) (지은이)",제이펍,"2022년 2월 21,000 원 → 18,900원 ( 10% 할인),  마일리지 1,050 원 9.7 ( 29 )",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=288198356,,인공지능,,18900.0,9.7,,,2022-02-01,"데스크 매트.북엔드.클립보드 등(공무원.자격증.외국어.컴퓨터 구매 금액별 사은품) [국내도서] 진짜 쓰는 실무 엑셀 - 유튜브 대표 엑셀 채널, 오빠두가 알려 주는 엑셀 함수, 보고서 작성, 데이터 분석 노하우! ㅣ 진짜 쓰는 시리즈 오빠두(전진권) (지은이)"
빨간내복야코 어휘 절대 안 틀리는 책,"어휘 카드(초판 한정/책과 랩핑) [국내도서] 빨간내복야코 어휘 절대 안 틀리는 책 ㅣ 빨간내복야코 국어 3 빨간내복야코 (원작), 박종은 (글), 이영아 (그림), 샌드박스네트워크 (감수)",위즈덤하우스,"2025년 5월 14,000 원 → 12,600원 ( 10% 할인),  마일리지 700 원 10.0 ( 23 )",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=364851936,,인공지능,,12600.0,10.0,,,2025-05-01,"어휘 카드(초판 한정/책과 랩핑) [국내도서] 빨간내복야코 어휘 절대 안 틀리는 책 ㅣ 빨간내복야코 국어 3 빨간내복야코 (원작), 박종은 (글), 이영아 (그림), 샌드박스네트워크 (감수)"
2025 심우철 실전 동형 모의고사 Season 4,독서대(공무원 수험서 2만원 이상) [국내도서] 2025 심우철 실전 동형 모의고사 Season 4 - 신경향 지방직 영어 대비 봉투형 모의고사 ㅣ 2025 심우철 실전 동형 모의고사 심우철 (지은이),심슨북스,"2025년 5월 14,400 원 → 12,960원 ( 10% 할인),  마일리지 720 원 6.0 ( 1 )",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=363738623,,인공지능,,12960.0,6.0,,,2025-05-01,독서대(공무원 수험서 2만원 이상) [국내도서] 2025 심우철 실전 동형 모의고사 Season 4 - 신경향 지방직 영어 대비 봉투형 모의고사 ㅣ 2025 심우철 실전 동형 모의고사 심우철 (지은이)
대통령 윤석열 탄핵 사건 선고 결정문,대한민국은 민주공화국이다. [국내도서] 대통령 윤석열 탄핵 사건 선고 결정문 헌법재판소 (지은이),더휴먼,"2025년 4월 3,900 원 → 3,510원 ( 10% 할인),  마일리지 190 원 9.5 ( 32 )",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=361851129,,인공지능,,3510.0,9.5,,,2025-04-01,대한민국은 민주공화국이다. [국내도서] 대통령 윤석열 탄핵 사건 선고 결정문 헌법재판소 (지은이)
돈의 심리학 (30만 부 기념 스페셜 에디션),"인플루엔셜 브랜드전 + 유리 키링(대상도서 3만원 이상) [국내도서] 돈의 심리학 (30만 부 기념 스페셜 에디션) - 당신은 왜 부자가 되지 못했는가 모건 하우절 (지은이), 이지연 (옮긴이)",인플루엔셜(주),"2021년 1월 19,800 원 → 17,820원 ( 10% 할인),  마일리지 990 원 8.5 ( 42 )",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=328520781,,인공지능,,17820.0,8.5,,,2021-01-01,"인플루엔셜 브랜드전 + 유리 키링(대상도서 3만원 이상) [국내도서] 돈의 심리학 (30만 부 기념 스페셜 에디션) - 당신은 왜 부자가 되지 못했는가 모건 하우절 (지은이), 이지연 (옮긴이)"
단 한 줄만 내 마음에 새긴다고 해도,"화제의 책 + 알라딘 굿즈 (이벤트 도서 포함, 국내도서 3만5천원 이상) [국내도서] 단 한 줄만 내 마음에 새긴다고 해도 - 나민애의 인생 시 필사 노트 나민애 (지은이)",포레스트북스,"2025년 6월 23,800 원 → 21,420원 ( 10% 할인),  마일리지 1,190 원 10.0 ( 13 )",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=365272060,,인공지능,,21420.0,10.0,,,2025-06-01,"화제의 책 + 알라딘 굿즈 (이벤트 도서 포함, 국내도서 3만5천원 이상) [국내도서] 단 한 줄만 내 마음에 새긴다고 해도 - 나민애의 인생 시 필사 노트 나민애 (지은이)"
이기적 유전자,"데스크 매트.북엔드.클립보드 등(공무원.자격증.외국어.컴퓨터 구매 금액별 사은품) [국내도서] 이기적 유전자 Choice 리처드 도킨스 (지은이), 홍영남 , 이상임 (옮긴이)",을유문화사,"2018년 10월 20,000 원 → 18,000원 ( 10% 할인),  마일리지 1,000 원 8.3 ( 97 )",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=170482558,,인공지능,,18000.0,8.3,,,2018-10-01,"데스크 매트.북엔드.클립보드 등(공무원.자격증.외국어.컴퓨터 구매 금액별 사은품) [국내도서] 이기적 유전자 Choice 리처드 도킨스 (지은이), 홍영남 , 이상임 (옮긴이)"
문해력 격차,"어크로스 문해력 기획전. 인덱스 [국내도서] 문해력 격차 - 읽지 않는 아이는 어떻게 읽지 못하는 어른이 되는가 김지원 , 민정홍 (지은이)",어크로스,"2025년 5월 18,800 원 → 16,920원 ( 10% 할인),  마일리지 940 원 9.7 ( 6 )",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=364918942,,인공지능,,16920.0,9.7,,,2025-05-01,"어크로스 문해력 기획전. 인덱스 [국내도서] 문해력 격차 - 읽지 않는 아이는 어떻게 읽지 못하는 어른이 되는가 김지원 , 민정홍 (지은이)"
데일 카네기 인간관계론 (50만부 돌파 초판 무삭제 완역본),"화제의 책 + 알라딘 굿즈 (이벤트 도서 포함, 국내도서 3만5천원 이상) [국내도서] 데일 카네기 인간관계론 (50만부 돌파 초판 무삭제 완역본) ㅣ 데일 카네기 초판 완역본 시리즈 데일 카네기 (지은이), 임상훈 (옮긴이)",현대지성,"2019년 10월 11,500 원 → 10,350원 ( 10% 할인),  마일리지 570 원 9.3 ( 180 )",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=209457983,,인공지능,,10350.0,9.3,,,2019-10-01,"화제의 책 + 알라딘 굿즈 (이벤트 도서 포함, 국내도서 3만5천원 이상) [국내도서] 데일 카네기 인간관계론 (50만부 돌파 초판 무삭제 완역본) ㅣ 데일 카네기 초판 완역본 시리즈 데일 카네기 (지은이), 임상훈 (옮긴이)"
야쿠자 때문에 목욕탕에서 일하고 있습니다 1,"초판부록 : 양면 일러스트 카드 3종, PET 클리어 카드 1종(래핑) / 투명 북마크 (만화 1만 5천원 이상) [국내도서] 야쿠자 때문에 목욕탕에서 일하고 있습니다 1 타카시 (지은이), 심희정 (옮긴이)",㈜소미미디어,"2025년 6월 6,500 원 → 5,850원 ( 10% 할인),  마일리지 320 원 10.0 ( 1 )",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=365816384,,인공지능,,5850.0,10.0,,,2025-06-01,"초판부록 : 양면 일러스트 카드 3종, PET 클리어 카드 1종(래핑) / 투명 북마크 (만화 1만 5천원 이상) [국내도서] 야쿠자 때문에 목욕탕에서 일하고 있습니다 1 타카시 (지은이), 심희정 (옮긴이)"
사피엔스,"유발 하라리 스틸 북마크 [국내도서] 사피엔스 - 유인원에서 사이보그까지, 인간 역사의 대담하고 위대한 질문 ㅣ 인류 3부작 시리즈 유발 하라리 (지은이), 조현욱 (옮긴이), 이태수 (감수)",김영사,"2023년 4월 26,800 원 → 24,120원 ( 10% 할인),  마일리지 1,340 원 9.2 ( 678 )",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=314240466,,인공지능,,24120.0,9.2,,,2023-04-01,"유발 하라리 스틸 북마크 [국내도서] 사피엔스 - 유인원에서 사이보그까지, 인간 역사의 대담하고 위대한 질문 ㅣ 인류 3부작 시리즈 유발 하라리 (지은이), 조현욱 (옮긴이), 이태수 (감수)"
코미 양은 커뮤증입니다 31,"초판한정, 일러스트 카드 (100*150mm) [국내도서] 코미 양은 커뮤증입니다 31 - S코믹스 ㅣ S코믹스 오다 토모히토 (지은이), 박경용 (옮긴이)",㈜소미미디어,"2025년 6월 6,000 원 → 5,400원 ( 10% 할인),  마일리지 300 원 세일즈포인트 : 7,390",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=365413598,,인공지능,,5400.0,,,,2025-06-01,"초판한정, 일러스트 카드 (100*150mm) [국내도서] 코미 양은 커뮤증입니다 31 - S코믹스 ㅣ S코믹스 오다 토모히토 (지은이), 박경용 (옮긴이)"
